Software Key,CVSS Score,Attack from Where?,User Interaction,Privilege,Confidentiality Metric,Integrity Metric,Availability Metric,Exploitability,Mitigation Plan?
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,0
13,10,Network,Low,None,Complete,Complete,Complete,High,0
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,High,0
13,10,Network,Low,None,Complete,Complete,Complete,High,0
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
4,5,Network,Low,None,None,Partial,None,Unproven,1
4,5,Network,Low,None,None,Partial,None,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,0
23,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,2.7,Adjacent,Low,Single,None,None,Partial,Unproven,1
2,2.7,Adjacent,Low,Single,None,None,Partial,Unproven,1
2,2.7,Adjacent,Low,Single,None,None,Partial,Unproven,1
2,2.7,Adjacent,Low,Single,None,None,Partial,Unproven,1
2,2.7,Adjacent,Low,Single,None,None,Partial,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
4,5,Network,Low,None,None,Partial,None,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,High,0
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,High,0
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
17,7.8,Network,Low,None,None,None,Complete,Unproven,1
17,7.8,Network,Low,None,None,None,Complete,Unproven,1
17,7.8,Network,Low,None,None,None,Complete,Unproven,1
12,1.5,Local,Medium,Single,Partial,None,None,Unproven,1
12,1.5,Local,Medium,Single,Partial,None,None,Unproven,1
12,1.5,Local,Medium,Single,Partial,None,None,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
7,7.8,Network,Low,None,None,None,Complete,Unproven,1
7,7.8,Network,Low,None,None,None,Complete,Unproven,1
7,7.8,Network,Low,None,None,None,Complete,Unproven,1
7,7.8,Network,Low,None,None,None,Complete,Unproven,1
7,7.8,Network,Low,None,None,None,Complete,Unproven,1
7,7.8,Network,Low,None,None,None,Complete,Unproven,1
7,7.8,Network,Low,None,None,None,Complete,Unproven,1
5,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
5,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
5,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
5,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
5,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
5,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,High,0
13,10,Network,Low,None,Complete,Complete,Complete,High,0
21,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
21,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
21,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
21,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
21,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
21,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
21,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
2,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
2,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
2,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
2,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
11,7.8,Network,Low,None,None,None,Complete,Unproven,1
11,7.8,Network,Low,None,None,None,Complete,Unproven,1
11,7.8,Network,Low,None,None,None,Complete,Unproven,1
11,7.8,Network,Low,None,None,None,Complete,Unproven,1
11,7.8,Network,Low,None,None,None,Complete,Unproven,1
11,7.8,Network,Low,None,None,None,Complete,Unproven,1
11,7.8,Network,Low,None,None,None,Complete,Unproven,1
11,7.8,Network,Low,None,None,None,Complete,Unproven,1
11,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
11,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
11,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
11,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
7,4.3,Network,Medium,None,None,Partial,None,Unproven,1
7,4.3,Network,Medium,None,None,Partial,None,Unproven,1
7,4.3,Network,Medium,None,None,Partial,None,Unproven,1
7,4.3,Network,Medium,None,None,Partial,None,Unproven,1
7,4.3,Network,Medium,None,None,Partial,None,Unproven,1
7,4.3,Network,Medium,None,None,Partial,None,Unproven,1
7,4.3,Network,Medium,None,None,Partial,None,Unproven,1
23,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,5,Network,Low,None,Partial,None,None,Unproven,1
2,5,Network,Low,None,Partial,None,None,Unproven,1
2,5,Network,Low,None,Partial,None,None,Unproven,1
2,5,Network,Low,None,Partial,None,None,Unproven,1
2,5,Network,Low,None,Partial,None,None,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,1.7,Local,Low,Single,None,Partial,None,Unproven,1
2,1.7,Local,Low,Single,None,Partial,None,Unproven,1
2,1.7,Local,Low,Single,None,Partial,None,Unproven,1
2,1.7,Local,Low,Single,None,Partial,None,Unproven,1
2,1.7,Local,Low,Single,None,Partial,None,Unproven,1
2,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
2,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
2,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
2,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
2,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
25,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,2.6,Network,High,None,Partial,None,None,Unproven,1
2,2.6,Network,High,None,Partial,None,None,Unproven,1
2,2.6,Network,High,None,Partial,None,None,Unproven,1
2,2.6,Network,High,None,Partial,None,None,Unproven,1
2,2.6,Network,High,None,Partial,None,None,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,6.8,Network,Low,Single,None,None,Complete,Unproven,1
4,6.8,Network,Low,Single,None,None,Complete,Unproven,1
4,6.8,Network,Low,Single,None,None,Complete,Unproven,1
4,6.8,Network,Low,Single,None,None,Complete,Unproven,1
4,6.8,Network,Low,Single,None,None,Complete,Unproven,1
7,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
7,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
7,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
7,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
7,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
7,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
7,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,5,Network,Low,None,None,None,Partial,Unproven,1
4,5,Network,Low,None,None,None,Partial,Unproven,1
4,5,Network,Low,None,None,None,Partial,Unproven,1
4,5,Network,Low,None,None,None,Partial,Unproven,1
4,5,Network,Low,None,None,None,Partial,Unproven,1
4,5.5,Adjacent,Low,Single,None,None,Complete,Unproven,1
4,5.5,Adjacent,Low,Single,None,None,Complete,Unproven,1
4,5.5,Adjacent,Low,Single,None,None,Complete,Unproven,1
4,5.5,Adjacent,Low,Single,None,None,Complete,Unproven,1
4,5.5,Adjacent,Low,Single,None,None,Complete,Unproven,1
4,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
4,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
4,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
4,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
4,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
7,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
7,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
7,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
7,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
7,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
7,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
7,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
7,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
7,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
7,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
7,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
7,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
7,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
7,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
5,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
5,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
5,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
2,7.1,Network,Medium,None,None,None,Complete,Unproven,1
2,7.1,Network,Medium,None,None,None,Complete,Unproven,1
2,7.1,Network,Medium,None,None,None,Complete,Unproven,1
2,7.1,Network,Medium,None,None,None,Complete,Unproven,1
2,7.1,Network,Medium,None,None,None,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
